-1.450000E-03,+80.402009E-03,+1.066551531E+00
-1.448550E-03,+40.201005E-03,+1.076601782E+00
-1.447100E-03,+80.402009E-03,+1.066551531E+00
-1.445650E-03,+80.402009E-03,+1.066551531E+00
-1.444200E-03,+0.0E+00,+1.066551531E+00
-1.442750E-03,+0.0E+00,+1.066551531E+00
-1.441300E-03,+0.0E+00,+1.066551531E+00
-1.439850E-03,+0.0E+00,+1.066551531E+00
-1.438400E-03,+0.0E+00,+1.066551531E+00
-1.436950E-03,+3.376884386E+00,+1.076601782E+00
-1.435500E-03,+0.0E+00,+1.066551531E+00
-1.434050E-03,+0.0E+00,+1.066551531E+00
-1.432600E-03,+0.0E+00,+1.066551531E+00
-1.431150E-03,+0.0E+00,+1.066551531E+00
-1.429700E-03,+0.0E+00,+1.066551531E+00
-1.428250E-03,+0.0E+00,+1.066551531E+00
-1.426800E-03,+0.0E+00,+1.066551531E+00
-1.425350E-03,+40.201005E-03,+1.066551531E+00
-1.423900E-03,+0.0E+00,+1.066551531E+00
-1.422450E-03,+0.0E+00,+1.066551531E+00
-1.421000E-03,+0.0E+00,+1.046451028E+00
-1.419550E-03,+0.0E+00,+1.046451028E+00
-1.418100E-03,+0.0E+00,+1.046451028E+00
-1.416650E-03,+0.0E+00,+1.056501280E+00
-1.415200E-03,+0.0E+00,+1.046451028E+00
-1.413750E-03,+0.0E+00,+1.046451028E+00
-1.412300E-03,+80.402009E-03,+1.046451028E+00
-1.410850E-03,+0.0E+00,+1.056501280E+00
-1.409400E-03,+0.0E+00,+1.046451028E+00
-1.407950E-03,+40.201005E-03,+1.056501280E+00
-1.406500E-03,+0.0E+00,+1.046451028E+00
-1.405050E-03,+40.201005E-03,+1.046451028E+00
-1.403600E-03,+0.0E+00,+1.046451028E+00
-1.402150E-03,+0.0E+00,+1.046451028E+00
-1.400700E-03,+80.402009E-03,+1.046451028E+00
-1.399250E-03,+0.0E+00,+1.036400777E+00
-1.397800E-03,+80.402009E-03,+1.046451028E+00
-1.396350E-03,+0.0E+00,+1.046451028E+00
-1.394900E-03,+3.376884386E+00,+1.046451028E+00
-1.393450E-03,+0.0E+00,+1.036400777E+00
-1.392000E-03,+0.0E+00,+1.026350526E+00
-1.390550E-03,+40.201005E-03,+1.036400777E+00
-1.389100E-03,+0.0E+00,+1.046451028E+00
-1.387650E-03,+40.201005E-03,+1.026350526E+00
-1.386200E-03,+0.0E+00,+1.026350526E+00
-1.384750E-03,+40.201005E-03,+1.026350526E+00
-1.383300E-03,+0.0E+00,+1.026350526E+00
-1.381850E-03,+0.0E+00,+1.036400777E+00
-1.380400E-03,+80.402009E-03,+1.026350526E+00
-1.378950E-03,+40.201005E-03,+1.026350526E+00
-1.377500E-03,+0.0E+00,+1.046451028E+00
-1.376050E-03,+0.0E+00,+1.026350526E+00
-1.374600E-03,+0.0E+00,+1.026350526E+00
-1.373150E-03,+0.0E+00,+1.026350526E+00
-1.371700E-03,+80.402009E-03,+1.026350526E+00
-1.370250E-03,+40.201005E-03,+1.016300275E+00
-1.368800E-03,+0.0E+00,+1.026350526E+00
-1.367350E-03,+40.201005E-03,+1.016300275E+00
-1.365900E-03,+0.0E+00,+1.006250024E+00
-1.364450E-03,+0.0E+00,+1.006250024E+00
-1.363000E-03,+80.402009E-03,+1.006250024E+00
-1.361550E-03,+0.0E+00,+1.016300275E+00
-1.360100E-03,+0.0E+00,+1.026350526E+00
-1.358650E-03,+40.201005E-03,+1.016300275E+00
-1.357200E-03,+0.0E+00,+1.006250024E+00
-1.355750E-03,+40.201005E-03,+1.016300275E+00
-1.354300E-03,+4.502512515E+00,+986.149522E-03
-1.352850E-03,+3.336683381E+00,+1.006250024E+00
-1.351400E-03,+0.0E+00,+1.006250024E+00
-1.349950E-03,+0.0E+00,+1.006250024E+00
-1.348500E-03,+0.0E+00,+1.006250024E+00
-1.347050E-03,+0.0E+00,+1.006250024E+00
-1.345600E-03,+0.0E+00,+1.006250024E+00
-1.344150E-03,+0.0E+00,+1.006250024E+00
-1.342700E-03,+0.0E+00,+1.006250024E+00
-1.341250E-03,+0.0E+00,+1.006250024E+00
-1.339800E-03,+0.0E+00,+1.006250024E+00
-1.338350E-03,+40.201005E-03,+1.006250024E+00
-1.336900E-03,+0.0E+00,+1.006250024E+00
-1.335450E-03,+0.0E+00,+1.006250024E+00
-1.334000E-03,+0.0E+00,+1.006250024E+00
-1.332550E-03,+0.0E+00,+986.149522E-03
-1.331100E-03,+0.0E+00,+966.049019E-03
-1.329650E-03,+40.201005E-03,+986.149522E-03
-1.328200E-03,+0.0E+00,+1.006250024E+00
-1.326750E-03,+0.0E+00,+986.149522E-03
-1.325300E-03,+80.402009E-03,+1.006250024E+00
-1.323850E-03,+40.201005E-03,+986.149522E-03
-1.322400E-03,+0.0E+00,+1.006250024E+00
-1.320950E-03,+0.0E+00,+986.149522E-03
-1.319500E-03,+0.0E+00,+986.149522E-03
-1.318050E-03,+0.0E+00,+996.199773E-03
-1.316600E-03,+0.0E+00,+986.149522E-03
-1.315150E-03,+40.201005E-03,+986.149522E-03
-1.313700E-03,+0.0E+00,+986.149522E-03
-1.312250E-03,+3.336683381E+00,+986.149522E-03
-1.310800E-03,+3.376884386E+00,+966.049019E-03
-1.309350E-03,+3.376884386E+00,+986.149522E-03
-1.307900E-03,+0.0E+00,+986.149522E-03
-1.306450E-03,+0.0E+00,+986.149522E-03
-1.305000E-03,+0.0E+00,+986.149522E-03
-1.303550E-03,+40.201005E-03,+986.149522E-03
-1.302100E-03,+0.0E+00,+986.149522E-03
-1.300650E-03,+0.0E+00,+986.149522E-03
-1.299200E-03,+0.0E+00,+966.049019E-03
-1.297750E-03,+0.0E+00,+966.049019E-03
-1.296300E-03,+0.0E+00,+986.149522E-03
-1.294850E-03,+40.201005E-03,+966.049019E-03
-1.293400E-03,+0.0E+00,+966.049019E-03
-1.291950E-03,+0.0E+00,+976.099270E-03
-1.290500E-03,+0.0E+00,+966.049019E-03
-1.289050E-03,+0.0E+00,+976.099270E-03
-1.287600E-03,+80.402009E-03,+966.049019E-03
-1.286150E-03,+40.201005E-03,+966.049019E-03
-1.284700E-03,+0.0E+00,+966.049019E-03
-1.283250E-03,+0.0E+00,+966.049019E-03
-1.281800E-03,+0.0E+00,+966.049019E-03
-1.280350E-03,+40.201005E-03,+966.049019E-03
-1.278900E-03,+0.0E+00,+966.049019E-03
-1.277450E-03,+40.201005E-03,+955.998768E-03
-1.276000E-03,+0.0E+00,+966.049019E-03
-1.274550E-03,+0.0E+00,+966.049019E-03
-1.273100E-03,+0.0E+00,+945.948517E-03
-1.271650E-03,+0.0E+00,+966.049019E-03
-1.270200E-03,+3.376884386E+00,+945.948517E-03
-1.268750E-03,+3.376884386E+00,+966.049019E-03
-1.267300E-03,+3.376884386E+00,+966.049019E-03
-1.265850E-03,+40.201005E-03,+966.049019E-03
-1.264400E-03,+0.0E+00,+966.049019E-03
-1.262950E-03,+40.201005E-03,+966.049019E-03
-1.261500E-03,+0.0E+00,+966.049019E-03
-1.260050E-03,+0.0E+00,+966.049019E-03
-1.258600E-03,+80.402009E-03,+966.049019E-03
-1.257150E-03,+0.0E+00,+955.998768E-03
-1.255700E-03,+80.402009E-03,+966.049019E-03
-1.254250E-03,+0.0E+00,+955.998768E-03
-1.252800E-03,+0.0E+00,+966.049019E-03
-1.251350E-03,+0.0E+00,+945.948517E-03
-1.249900E-03,+0.0E+00,+966.049019E-03
-1.248450E-03,+0.0E+00,+945.948517E-03
-1.247000E-03,+0.0E+00,+945.948517E-03
-1.245550E-03,+0.0E+00,+945.948517E-03
-1.244100E-03,+0.0E+00,+945.948517E-03
-1.242650E-03,+0.0E+00,+945.948517E-03
-1.241200E-03,+80.402009E-03,+945.948517E-03
-1.239750E-03,+0.0E+00,+945.948517E-03
-1.238300E-03,+0.0E+00,+945.948517E-03
-1.236850E-03,+0.0E+00,+945.948517E-03
-1.235400E-03,+0.0E+00,+945.948517E-03
-1.233950E-03,+0.0E+00,+945.948517E-03
-1.232500E-03,+0.0E+00,+945.948517E-03
-1.231050E-03,+0.0E+00,+945.948517E-03
-1.229600E-03,+0.0E+00,+945.948517E-03
-1.228150E-03,+3.376884386E+00,+945.948517E-03
-1.226700E-03,+3.376884386E+00,+945.948517E-03
-1.225250E-03,+3.376884386E+00,+945.948517E-03
-1.223800E-03,+80.402009E-03,+945.948517E-03
-1.222350E-03,+0.0E+00,+945.948517E-03
-1.220900E-03,+80.402009E-03,+945.948517E-03
-1.219450E-03,+40.201005E-03,+945.948517E-03
-1.218000E-03,+0.0E+00,+945.948517E-03
-1.216550E-03,+40.201005E-03,+955.998768E-03
-1.215100E-03,+0.0E+00,+945.948517E-03
-1.213650E-03,+0.0E+00,+925.848015E-03
-1.212200E-03,+0.0E+00,+945.948517E-03
-1.210750E-03,+0.0E+00,+935.898266E-03
-1.209300E-03,+0.0E+00,+925.848015E-03
-1.207850E-03,+0.0E+00,+945.948517E-03
-1.206400E-03,+0.0E+00,+945.948517E-03
-1.204950E-03,+0.0E+00,+925.848015E-03
-1.203500E-03,+0.0E+00,+925.848015E-03
-1.202050E-03,+0.0E+00,+925.848015E-03
-1.200600E-03,+0.0E+00,+925.848015E-03
-1.199150E-03,+0.0E+00,+925.848015E-03
-1.197700E-03,+0.0E+00,+925.848015E-03
-1.196250E-03,+0.0E+00,+935.898266E-03
-1.194800E-03,+0.0E+00,+945.948517E-03
-1.193350E-03,+0.0E+00,+925.848015E-03
-1.191900E-03,+0.0E+00,+925.848015E-03
-1.190450E-03,+0.0E+00,+915.797764E-03
-1.189000E-03,+80.402009E-03,+925.848015E-03
-1.187550E-03,+0.0E+00,+915.797764E-03
-1.186100E-03,+3.376884386E+00,+925.848015E-03
-1.184650E-03,+3.417085391E+00,+915.797764E-03
-1.183200E-03,+3.376884386E+00,+945.948517E-03
-1.181750E-03,+3.376884386E+00,+925.848015E-03
-1.180300E-03,+0.0E+00,+945.948517E-03
-1.178850E-03,+40.201005E-03,+925.848015E-03
-1.177400E-03,+80.402009E-03,+925.848015E-03
-1.175950E-03,+0.0E+00,+925.848015E-03
-1.174500E-03,+0.0E+00,+925.848015E-03
-1.173050E-03,+0.0E+00,+925.848015E-03
-1.171600E-03,+0.0E+00,+925.848015E-03
-1.170150E-03,+40.201005E-03,+915.797764E-03
-1.168700E-03,+0.0E+00,+925.848015E-03
-1.167250E-03,+0.0E+00,+925.848015E-03
-1.165800E-03,+0.0E+00,+925.848015E-03
-1.164350E-03,+40.201005E-03,+925.848015E-03
-1.162900E-03,+0.0E+00,+925.848015E-03
-1.161450E-03,+0.0E+00,+915.797764E-03
-1.160000E-03,+0.0E+00,+905.747512E-03
-1.158550E-03,+0.0E+00,+905.747512E-03
-1.157100E-03,-0.0E+00,+905.747512E-03
-1.155650E-03,+40.201005E-03,+915.797764E-03
-1.154200E-03,+0.0E+00,+925.848015E-03
-1.152750E-03,+0.0E+00,+905.747512E-03
-1.151300E-03,+0.0E+00,+905.747512E-03
-1.149850E-03,+40.201005E-03,+905.747512E-03
-1.148400E-03,+80.402009E-03,+905.747512E-03
-1.146950E-03,+0.0E+00,+905.747512E-03
-1.145500E-03,+0.0E+00,+905.747512E-03
-1.144050E-03,+3.376884386E+00,+905.747512E-03
-1.142600E-03,+3.376884386E+00,+905.747512E-03
-1.141150E-03,+3.417085391E+00,+925.848015E-03
-1.139700E-03,+3.376884386E+00,+925.848015E-03
-1.138250E-03,-80.402009E-03,+905.747512E-03
-1.136800E-03,+0.0E+00,+925.848015E-03
-1.135350E-03,+40.201005E-03,+905.747512E-03
-1.133900E-03,+0.0E+00,+925.848015E-03
-1.132450E-03,+40.201005E-03,+905.747512E-03
-1.131000E-03,+0.0E+00,+905.747512E-03
-1.129550E-03,+0.0E+00,+905.747512E-03
-1.128100E-03,+0.0E+00,+905.747512E-03
-1.126650E-03,+40.201005E-03,+905.747512E-03
-1.125200E-03,+0.0E+00,+885.647010E-03
-1.123750E-03,+0.0E+00,+905.747512E-03
-1.122300E-03,+80.402009E-03,+925.848015E-03
-1.120850E-03,+0.0E+00,+905.747512E-03
-1.119400E-03,+0.0E+00,+905.747512E-03
-1.117950E-03,+0.0E+00,+905.747512E-03
-1.116500E-03,+0.0E+00,+905.747512E-03
-1.115050E-03,+0.0E+00,+895.697261E-03
-1.113600E-03,+0.0E+00,+905.747512E-03
-1.112150E-03,+40.201005E-03,+895.697261E-03
-1.110700E-03,+0.0E+00,+905.747512E-03
-1.109250E-03,+40.201005E-03,+885.647010E-03
-1.107800E-03,+0.0E+00,+905.747512E-03
-1.106350E-03,+0.0E+00,+895.697261E-03
-1.104900E-03,+0.0E+00,+885.647010E-03
-1.103450E-03,+0.0E+00,+895.697261E-03
-1.102000E-03,+3.457286395E+00,+885.647010E-03
-1.100550E-03,+3.376884386E+00,+905.747512E-03
-1.099100E-03,+3.457286395E+00,+905.747512E-03
-1.097650E-03,+3.376884386E+00,+905.747512E-03
-1.096200E-03,+3.376884386E+00,+905.747512E-03
-1.094750E-03,+80.402009E-03,+905.747512E-03
-1.093300E-03,+0.0E+00,+905.747512E-03
-1.091850E-03,+40.201005E-03,+905.747512E-03
-1.090400E-03,+0.0E+00,+905.747512E-03
-1.088950E-03,+40.201005E-03,+905.747512E-03
-1.087500E-03,+0.0E+00,+905.747512E-03
-1.086050E-03,+0.0E+00,+905.747512E-03
-1.084600E-03,+0.0E+00,+885.647010E-03
-1.083150E-03,+0.0E+00,+905.747512E-03
-1.081700E-03,+0.0E+00,+885.647010E-03
-1.080250E-03,+0.0E+00,+895.697261E-03
-1.078800E-03,+0.0E+00,+905.747512E-03
-1.077350E-03,+80.402009E-03,+895.697261E-03
-1.075900E-03,+80.402009E-03,+905.747512E-03
-1.074450E-03,+40.201005E-03,+885.647010E-03
-1.073000E-03,+0.0E+00,+885.647010E-03
-1.071550E-03,+0.0E+00,+885.647010E-03
-1.070100E-03,+80.402009E-03,+905.747512E-03
-1.068650E-03,+40.201005E-03,+885.647010E-03
-1.067200E-03,+0.0E+00,+885.647010E-03
-1.065750E-03,+80.402009E-03,+885.647010E-03
-1.064300E-03,+0.0E+00,+885.647010E-03
-1.062850E-03,+0.0E+00,+885.647010E-03
-1.061400E-03,+3.939698450E+00,+825.345503E-03
-1.059950E-03,+3.376884386E+00,+885.647010E-03
-1.058500E-03,+3.457286395E+00,+885.647010E-03
-1.057050E-03,+3.417085391E+00,+885.647010E-03
-1.055600E-03,+3.376884386E+00,+885.647010E-03
-1.054150E-03,+3.376884386E+00,+895.697261E-03
-1.052700E-03,+80.402009E-03,+905.747512E-03
-1.051250E-03,+0.0E+00,+895.697261E-03
-1.049800E-03,+0.0E+00,+905.747512E-03
-1.048350E-03,+0.0E+00,+895.697261E-03
-1.046900E-03,+80.402009E-03,+885.647010E-03
-1.045450E-03,+0.0E+00,+895.697261E-03
-1.044000E-03,+0.0E+00,+905.747512E-03
-1.042550E-03,+0.0E+00,+895.697261E-03
-1.041100E-03,+0.0E+00,+905.747512E-03
-1.039650E-03,+0.0E+00,+885.647010E-03
-1.038200E-03,+0.0E+00,+885.647010E-03
-1.036750E-03,+80.402009E-03,+885.647010E-03
-1.035300E-03,+80.402009E-03,+885.647010E-03
-1.033850E-03,+0.0E+00,+885.647010E-03
-1.032400E-03,+0.0E+00,+885.647010E-03
-1.030950E-03,+40.201005E-03,+875.596759E-03
-1.029500E-03,+0.0E+00,+885.647010E-03
-1.028050E-03,+40.201005E-03,+875.596759E-03
-1.026600E-03,+80.402009E-03,+885.647010E-03
-1.025150E-03,+40.201005E-03,+875.596759E-03
-1.023700E-03,+0.0E+00,+865.546508E-03
-1.022250E-03,+40.201005E-03,+885.647010E-03
-1.020800E-03,+0.0E+00,+865.546508E-03
-1.019350E-03,+3.376884386E+00,+875.596759E-03
-1.017900E-03,+3.376884386E+00,+885.647010E-03
-1.016450E-03,+3.376884386E+00,+885.647010E-03
-1.015000E-03,+3.376884386E+00,+885.647010E-03
-1.013550E-03,+3.417085391E+00,+885.647010E-03
-1.012100E-03,+3.376884386E+00,+905.747512E-03
-1.010650E-03,+3.376884386E+00,+895.697261E-03
-1.009200E-03,+0.0E+00,+905.747512E-03
-1.007750E-03,+0.0E+00,+895.697261E-03
-1.006300E-03,+80.402009E-03,+885.647010E-03
-1.004850E-03,+40.201005E-03,+885.647010E-03
-1.003400E-03,+0.0E+00,+905.747512E-03
-1.001950E-03,+40.201005E-03,+885.647010E-03
-1.000500E-03,+0.0E+00,+885.647010E-03
-999.050E-06,+0.0E+00,+885.647010E-03
-997.600E-06,+0.0E+00,+885.647010E-03
-996.150E-06,+40.201005E-03,+895.697261E-03
-994.700E-06,+0.0E+00,+885.647010E-03
-993.250E-06,+0.0E+00,+885.647010E-03
-991.800E-06,+0.0E+00,+885.647010E-03
-990.350E-06,+0.0E+00,+885.647010E-03
-988.900E-06,+0.0E+00,+885.647010E-03
-987.450E-06,+0.0E+00,+885.647010E-03
-986.000E-06,+80.402009E-03,+865.546508E-03
-984.550E-06,+0.0E+00,+875.596759E-03
-983.100E-06,+0.0E+00,+885.647010E-03
-981.650E-06,+40.201005E-03,+885.647010E-03
-980.200E-06,+0.0E+00,+865.546508E-03
-978.750E-06,+40.201005E-03,+875.596759E-03
-977.300E-06,+3.376884386E+00,+865.546508E-03
-975.850E-06,+3.417085391E+00,+885.647010E-03
-974.400E-06,+3.296482377E+00,+885.647010E-03
-972.950E-06,+3.417085391E+00,+885.647010E-03
-971.500E-06,+3.376884386E+00,+905.747512E-03
-970.050E-06,+3.417085391E+00,+885.647010E-03
-968.600E-06,+3.457286395E+00,+885.647010E-03
-967.150E-06,+1.246231142E+00,+955.998768E-03
-965.700E-06,+80.402009E-03,+905.747512E-03
-964.250E-06,+40.201005E-03,+895.697261E-03
-962.800E-06,+0.0E+00,+885.647010E-03
-961.350E-06,+0.0E+00,+885.647010E-03
-959.900E-06,+0.0E+00,+885.647010E-03
-958.450E-06,+0.0E+00,+895.697261E-03
-957.000E-06,+0.0E+00,+885.647010E-03
-955.550E-06,+40.201005E-03,+885.647010E-03
-954.100E-06,+80.402009E-03,+885.647010E-03
-952.650E-06,+40.201005E-03,+885.647010E-03
-951.200E-06,+0.0E+00,+885.647010E-03
-949.750E-06,+0.0E+00,+885.647010E-03
-948.300E-06,+80.402009E-03,+885.647010E-03
-946.850E-06,+0.0E+00,+885.647010E-03
-945.400E-06,+80.402009E-03,+865.546508E-03
-943.950E-06,+0.0E+00,+885.647010E-03
-942.500E-06,+0.0E+00,+885.647010E-03
-941.050E-06,+0.0E+00,+875.596759E-03
-939.600E-06,+0.0E+00,+865.546508E-03
-938.150E-06,+0.0E+00,+865.546508E-03
-936.700E-06,+0.0E+00,+885.647010E-03
-935.250E-06,+3.376884386E+00,+885.647010E-03
-933.800E-06,+3.376884386E+00,+885.647010E-03
-932.350E-06,+3.376884386E+00,+875.596759E-03
-930.900E-06,+3.376884386E+00,+885.647010E-03
-929.450E-06,+3.376884386E+00,+875.596759E-03
-928.000E-06,+3.457286395E+00,+885.647010E-03
-926.550E-06,+3.376884386E+00,+885.647010E-03
-925.100E-06,+3.376884386E+00,+905.747512E-03
-923.650E-06,+0.0E+00,+895.697261E-03
-922.200E-06,+80.402009E-03,+885.647010E-03
-920.750E-06,+0.0E+00,+905.747512E-03
-919.300E-06,+0.0E+00,+885.647010E-03
-917.850E-06,+40.201005E-03,+895.697261E-03
-916.400E-06,+0.0E+00,+885.647010E-03
-914.950E-06,+40.201005E-03,+895.697261E-03
-913.500E-06,+0.0E+00,+885.647010E-03
-912.050E-06,+0.0E+00,+885.647010E-03
-910.600E-06,+0.0E+00,+885.647010E-03
-909.150E-06,+0.0E+00,+885.647010E-03
-907.700E-06,+80.402009E-03,+885.647010E-03
-906.250E-06,+40.201005E-03,+885.647010E-03
-904.800E-06,+0.0E+00,+885.647010E-03
-903.350E-06,+0.0E+00,+885.647010E-03
-901.900E-06,+0.0E+00,+885.647010E-03
-900.450E-06,+0.0E+00,+885.647010E-03
-899.000E-06,+80.402009E-03,+885.647010E-03
-897.550E-06,+0.0E+00,+875.596759E-03
-896.100E-06,+0.0E+00,+865.546508E-03
-894.650E-06,+1.648241189E+00,+875.596759E-03
-893.200E-06,+3.376884386E+00,+885.647010E-03
-891.750E-06,+3.417085391E+00,+885.647010E-03
-890.300E-06,+3.376884386E+00,+905.747512E-03
-888.850E-06,+3.457286395E+00,+885.647010E-03
-887.400E-06,+3.376884386E+00,+885.647010E-03
-885.950E-06,+3.417085391E+00,+895.697261E-03
-884.500E-06,+3.457286395E+00,+905.747512E-03
-883.050E-06,+3.376884386E+00,+905.747512E-03
-881.600E-06,+3.376884386E+00,+905.747512E-03
-880.150E-06,+0.0E+00,+905.747512E-03
-878.700E-06,+80.402009E-03,+885.647010E-03
-877.250E-06,+0.0E+00,+905.747512E-03
-875.800E-06,+0.0E+00,+885.647010E-03
-874.350E-06,+0.0E+00,+895.697261E-03
-872.900E-06,+0.0E+00,+905.747512E-03
-871.450E-06,+0.0E+00,+895.697261E-03
-870.000E-06,+0.0E+00,+905.747512E-03
-868.550E-06,+0.0E+00,+885.647010E-03
-867.100E-06,+0.0E+00,+905.747512E-03
-865.650E-06,+0.0E+00,+885.647010E-03
-864.200E-06,+0.0E+00,+885.647010E-03
-862.750E-06,+80.402009E-03,+885.647010E-03
-861.300E-06,+0.0E+00,+885.647010E-03
-859.850E-06,+0.0E+00,+885.647010E-03
-858.400E-06,+0.0E+00,+885.647010E-03
-856.950E-06,+0.0E+00,+885.647010E-03
-855.500E-06,+0.0E+00,+885.647010E-03
-854.050E-06,+0.0E+00,+885.647010E-03
-852.600E-06,+3.376884386E+00,+885.647010E-03
-851.150E-06,+3.376884386E+00,+895.697261E-03
-849.700E-06,+3.457286395E+00,+885.647010E-03
-848.250E-06,+3.376884386E+00,+895.697261E-03
-846.800E-06,+3.376884386E+00,+885.647010E-03
-845.350E-06,+3.417085391E+00,+895.697261E-03
-843.900E-06,+3.376884386E+00,+885.647010E-03
-842.450E-06,+3.417085391E+00,+905.747512E-03
-841.000E-06,+3.376884386E+00,+905.747512E-03
-839.550E-06,+3.376884386E+00,+905.747512E-03
-838.100E-06,+0.0E+00,+905.747512E-03
-836.650E-06,+0.0E+00,+905.747512E-03
-835.200E-06,+0.0E+00,+905.747512E-03
-833.750E-06,+0.0E+00,+905.747512E-03
-832.300E-06,+0.0E+00,+905.747512E-03
-830.850E-06,+0.0E+00,+905.747512E-03
-829.400E-06,+0.0E+00,+905.747512E-03
-827.950E-06,+40.201005E-03,+905.747512E-03
-826.500E-06,+0.0E+00,+905.747512E-03
